agent_id,customer_id,call_at,pickup_at,transfer_at,hangup_at,status,sprin_call
null,15609,14:41:59,null,null,14:42:22,unconnected,2.5
null,15610,14:41:59,null,null,14:42:17,unconnected,2.5
10,15611,14:41:59,14:42:16,14:42:16,14:43:11,connected,2.5
12,15612,14:41:59,14:42:18,14:42:18,14:43:17,connected,2.5
null,15613,14:41:59,null,null,14:42:18,unconnected,2.5
null,15614,14:41:59,null,null,14:42:27,unconnected,2.5
null,15615,14:42:10,null,null,14:42:29,unconnected,2.5
null,15616,14:42:10,null,null,14:42:33,unconnected,2.5
null,15617,14:42:10,null,null,14:42:32,unconnected,2.5
2,15618,14:42:10,14:42:29,14:42:29,14:43:51,connected,2.5
null,15619,14:42:10,null,null,14:42:29,unconnected,2.5
7,15620,14:42:10,14:42:31,14:42:31,14:43:30,connected,2.5
null,15621,14:42:10,null,null,14:42:27,unconnected,2.5
null,15622,14:42:10,null,null,14:42:33,unconnected,2.5
null,15623,14:42:10,null,null,14:42:26,unconnected,2.5
null,15624,14:42:10,null,null,14:42:27,unconnected,2.5
3,15625,14:42:29,14:42:40,14:42:40,14:44:04,connected,2.5
null,15626,14:42:29,null,null,14:42:44,unconnected,2.5
null,15627,14:42:29,null,null,14:42:43,unconnected,2.5
null,15628,14:42:29,null,null,14:42:51,unconnected,2.5
null,15629,14:42:29,null,null,14:42:45,unconnected,2.5
4,15630,14:42:29,14:42:50,14:42:50,14:44:11,connected,2.5
null,15631,14:42:29,null,null,14:42:45,unconnected,2.5
null,15632,14:42:29,null,null,14:42:50,unconnected,2.5
null,15633,14:42:29,null,null,14:42:52,unconnected,2.5
null,15634,14:42:29,null,null,14:42:50,unconnected,2.5
null,15635,14:42:29,null,null,14:42:46,unconnected,2.5
null,15636,14:42:29,null,null,14:42:52,unconnected,2.5
null,15637,14:42:37,null,null,14:42:59,unconnected,2.5
null,15638,14:42:37,null,null,14:43:04,unconnected,2.5
null,15639,14:42:37,null,null,14:42:59,unconnected,2.5
null,15640,14:42:37,null,null,14:42:54,unconnected,2.5
null,15641,14:42:37,null,null,14:42:55,unconnected,2.5
null,15642,14:42:37,null,null,14:42:59,unconnected,2.5
null,15643,14:42:37,null,null,14:42:58,unconnected,2.5
5,15644,14:42:37,14:42:58,14:42:58,14:43:48,connected,2.5
null,15645,14:42:37,null,null,14:42:51,unconnected,2.5
null,15646,14:42:37,null,null,14:42:56,unconnected,2.5
1,15647,14:42:53,14:43:09,14:43:09,14:44:20,connected,2.5
null,15648,14:42:53,null,null,14:43:14,unconnected,2.5
null,15649,14:42:53,null,null,14:43:10,unconnected,2.5
null,15650,14:42:53,null,null,14:43:12,unconnected,2.5
null,15651,14:42:53,null,null,14:43:15,unconnected,2.5
6,15652,14:42:53,14:43:11,14:43:11,14:44:28,connected,2.5
null,15653,14:42:53,null,null,14:43:11,unconnected,2.5
null,15654,14:42:53,null,null,14:43:11,unconnected,2.5
null,15655,14:42:53,null,null,14:43:16,unconnected,2.5
8,15656,14:42:53,14:43:13,14:43:13,14:43:21,connected,2.5
null,15657,14:42:53,null,null,14:43:17,unconnected,2.5
null,15658,14:42:53,null,null,14:43:17,unconnected,2.5
null,15659,14:42:53,null,null,14:43:14,unconnected,2.5
null,15660,14:42:53,null,null,14:43:08,unconnected,2.5
null,15661,14:42:53,null,null,14:43:11,unconnected,2.5
null,15662,14:43:08,null,null,14:43:32,unconnected,2.5
null,15663,14:43:08,null,null,14:43:28,unconnected,2.5
8,15664,14:43:08,14:43:26,14:43:26,14:44:45,connected,2.5
null,15665,14:43:08,null,null,14:43:27,unconnected,2.5
null,15666,14:43:08,null,null,14:43:30,unconnected,2.5
null,15667,14:43:08,null,null,14:43:21,unconnected,2.5
null,15668,14:43:08,null,null,14:43:26,unconnected,2.5
null,15669,14:43:08,null,null,14:43:29,unconnected,2.5
null,15670,14:43:08,null,null,14:43:25,unconnected,2.5
null,15671,14:43:08,null,null,14:43:30,unconnected,2.5
null,15672,14:43:08,null,null,14:43:22,unconnected,2.5
9,15673,14:43:08,14:43:30,14:43:30,14:44:15,connected,2.5
null,15674,14:43:08,null,null,14:43:27,unconnected,2.5
10,15675,14:43:08,14:43:30,14:43:30,14:44:13,connected,2.5
11,15676,14:43:08,14:43:31,14:43:31,14:44:27,connected,2.5
null,15677,14:43:08,null,null,14:43:29,unconnected,2.5
7,15678,14:43:08,14:43:34,14:43:34,14:44:26,connected,2.5
12,15679,14:43:22,14:43:35,14:43:35,14:45:32,connected,2.5
null,15680,14:43:22,null,null,14:43:42,unconnected,2.5
13,15681,14:43:22,14:43:37,14:43:37,14:44:50,connected,2.5
14,15682,14:43:22,14:43:38,14:43:38,14:44:50,connected,2.5
15,15683,14:43:22,14:43:38,14:43:38,14:45:10,connected,2.5
null,15684,14:43:22,null,null,14:43:44,unconnected,2.5
null,15685,14:43:22,null,null,14:43:35,unconnected,2.5
null,15686,14:43:22,null,null,14:43:39,unconnected,2.5
null,15687,14:43:22,null,null,14:43:37,unconnected,2.5
null,15688,14:43:22,null,null,14:43:38,unconnected,2.5
null,15689,14:43:22,null,null,14:43:48,unconnected,2.5
null,15690,14:43:22,null,null,14:43:35,unconnected,2.5
null,15691,14:43:22,null,null,14:43:39,unconnected,2.5
null,15692,14:43:22,null,null,14:43:40,unconnected,2.5
null,15693,14:43:22,null,null,14:43:45,unconnected,2.5
5,15694,14:43:22,14:43:44,14:43:48,14:45:04,connected,2.5
2,15695,14:43:22,14:43:49,14:43:51,14:44:39,connected,2.5
null,15696,14:44:06,null,null,14:44:30,unconnected,2.5
null,15697,14:44:06,null,null,14:44:19,unconnected,2.5
1,15698,14:44:13,14:44:27,14:44:27,14:46:04,connected,2.5
null,15699,14:44:13,null,null,14:44:39,unconnected,2.5
null,15700,14:44:06,null,null,14:44:29,unconnected,2.5
3,15701,14:44:06,14:44:30,14:44:30,14:45:37,connected,2.5
null,15702,14:44:13,null,null,14:44:38,unconnected,2.5
4,15703,14:44:13,14:44:32,14:44:32,14:45:44,connected,2.5
6,15704,14:44:13,14:44:33,14:44:33,14:45:59,connected,2.5
null,15705,14:44:17,null,null,14:44:43,unconnected,2.5
null,15706,14:44:17,null,null,14:44:40,unconnected,2.5
null,15707,14:44:17,null,null,14:44:37,unconnected,2.5
7,15708,14:44:17,14:44:36,14:44:36,14:46:05,connected,2.5
null,15709,14:44:17,null,null,14:44:34,unconnected,2.5
null,15710,14:44:17,null,null,14:44:36,unconnected,2.5
null,15711,14:44:17,null,null,14:44:44,unconnected,2.5
null,15712,14:44:17,null,null,14:44:34,unconnected,2.5
null,15713,14:44:30,null,null,14:44:44,unconnected,2.5
2,15714,14:44:30,14:44:47,14:44:47,14:46:06,connected,2.5
null,15715,14:44:30,null,null,14:44:46,unconnected,2.5
8,15716,14:44:30,14:44:47,14:44:47,14:46:15,connected,2.5
null,15717,14:44:30,null,null,14:44:53,unconnected,2.5
9,15718,14:44:30,14:44:48,14:44:48,14:46:19,connected,2.5
null,15719,14:44:30,null,null,14:44:53,unconnected,2.5
null,15720,14:44:30,null,null,14:44:47,unconnected,2.5
null,15721,14:44:30,null,null,14:44:50,unconnected,2.5
10,15722,14:44:30,14:44:51,14:44:51,14:46:09,connected,2.5
null,15723,14:44:30,null,null,14:44:53,unconnected,2.5
null,15724,14:44:30,null,null,14:44:49,unconnected,2.5
null,15725,14:44:30,null,null,14:44:52,unconnected,2.5
null,15726,14:44:30,null,null,14:44:50,unconnected,2.5
null,15727,14:44:30,null,null,14:44:47,unconnected,2.5
null,15728,14:44:30,null,null,14:44:51,unconnected,2.5
11,15729,14:44:30,14:44:57,14:44:57,14:45:57,connected,2.5
5,15730,14:44:55,14:45:11,14:45:11,14:46:21,connected,2.5
13,15731,14:44:55,14:45:14,14:45:14,14:46:35,connected,2.5
14,15732,14:44:56,14:45:15,14:45:15,14:46:22,connected,2.5
null,15733,14:44:56,null,null,14:45:17,unconnected,2.5
15,15734,14:44:56,14:45:16,14:45:16,14:46:20,connected,2.5
null,15735,14:44:56,null,null,14:45:15,unconnected,2.5
null,15736,14:44:56,null,null,14:45:16,unconnected,2.5
null,15737,14:44:56,null,null,14:45:25,unconnected,2.5
12,15738,14:44:56,14:45:22,14:45:32,14:46:35,connected,2.5
null,15739,14:45:39,null,null,14:46:02,unconnected,2.5
null,15740,14:45:39,null,null,14:45:52,unconnected,2.5
null,15741,14:45:46,null,null,14:46:10,unconnected,2.5
3,15742,14:45:46,14:46:05,14:46:05,14:47:09,connected,2.5
null,15743,14:45:46,null,null,14:46:07,unconnected,2.5
4,15744,14:45:46,14:46:07,14:46:07,14:47:27,connected,2.5
1,15745,14:45:46,14:46:12,14:46:12,14:47:22,connected,2.5
2,15746,14:46,14:46:16,14:46:16,14:47:40,connected,2.5
6,15747,14:46,14:46:18,14:46:18,14:47:18,connected,2.5
7,15748,14:46,14:46:18,14:46:18,14:47:05,connected,2.5
null,15749,14:46,null,null,14:46:15,unconnected,2.5
null,15750,14:46,null,null,14:46:16,unconnected,2.5
null,15751,14:46,null,null,14:46:12,unconnected,2.5
null,15752,14:46:09,null,null,14:46:33,unconnected,2.5
null,15753,14:46:09,null,null,14:46:32,unconnected,2.5
null,15754,14:46:09,null,null,14:46:34,unconnected,2.5
5,15755,14:46,14:46:26,14:46:26,14:47:28,connected,2.5
8,15756,14:46,14:46:26,14:46:26,14:47:56,connected,2.5
9,15757,14:46,14:46:26,14:46:26,14:47:29,connected,2.5
10,15758,14:46,14:46:26,14:46:26,14:47:35,connected,2.5
null,15759,14:46:09,null,null,14:46:28,unconnected,2.5
null,15760,14:46:09,null,null,14:46:22,unconnected,2.5
null,15761,14:46:09,null,null,14:46:27,unconnected,2.5
null,15762,14:46:09,null,null,14:46:29,unconnected,2.5
null,15763,14:46:09,null,null,14:46:32,unconnected,2.5
null,15764,14:46:09,null,null,14:46:29,unconnected,2.5
null,15765,14:46:24,null,null,14:46:48,unconnected,2.5
11,15766,14:46:24,14:46:40,14:46:40,14:47:59,connected,2.5
12,15767,14:46:24,14:46:41,14:46:41,14:48:01,connected,2.5
null,15768,14:46:24,null,null,14:46:47,unconnected,2.5
null,15769,14:46:24,null,null,14:46:39,unconnected,2.5
13,15770,14:46:24,14:46:41,14:46:41,14:47:33,connected,2.5
null,15771,14:46:24,null,null,14:46:39,unconnected,2.5
14,15772,14:46:24,14:46:42,14:46:42,14:47:25,connected,2.5
null,15773,14:46:24,null,null,14:46:41,unconnected,2.5
null,15774,14:46:24,null,null,14:46:50,unconnected,2.5
null,15775,14:46:24,null,null,14:46:43,unconnected,2.5
null,15776,14:46:24,null,null,14:46:49,unconnected,2.5
null,15777,14:46:24,null,null,14:46:40,unconnected,2.5
null,15778,14:46:24,null,null,14:46:42,unconnected,2.5
null,15779,14:46:24,null,null,14:46:43,unconnected,2.5
null,15780,14:46:24,null,null,14:46:51,unconnected,2.5
15,15781,14:46:24,14:46:50,14:46:50,14:48:12,connected,2.5
null,15782,14:46:49,null,null,14:47:09,unconnected,2.5
null,15783,14:46:49,14:47:06,null,14:47:16,abandon,2.5
null,15784,14:47:08,null,null,14:47:28,unconnected,2.5
null,15785,14:47:08,null,null,14:47:30,unconnected,2.5
1,15786,14:47:11,14:47:25,14:47:25,14:48:50,connected,2.5
null,15787,14:47:11,null,null,14:47:30,unconnected,2.5
null,15788,14:47:11,null,null,14:47:24,unconnected,2.5
3,15789,14:47:11,14:47:33,14:47:33,14:48:38,connected,2.5
null,15790,14:47:11,null,null,14:47:32,unconnected,2.5
4,15791,14:47:22,14:47:40,14:47:40,14:48:37,connected,2.5
null,15792,14:47:22,null,null,14:47:45,unconnected,2.5
null,15793,14:47:22,null,null,14:47:49,unconnected,2.5
null,15794,14:47:22,null,null,14:47:39,unconnected,2.5
null,15795,14:47:22,null,null,14:47:39,unconnected,2.5
null,15796,14:47:22,null,null,14:47:44,unconnected,2.5
2,15797,14:47:22,14:47:44,14:47:44,14:49:02,connected,2.5
null,15798,14:47:30,null,null,14:47:50,unconnected,2.5
null,15799,14:47:22,null,null,14:47:40,unconnected,2.5
null,15800,14:47:22,null,null,14:47:44,unconnected,2.5
null,15801,14:47:30,null,null,14:47:49,unconnected,2.5
5,15802,14:47:22,14:47:48,14:47:48,14:49:06,connected,2.5
null,15803,14:47:37,null,null,14:48,unconnected,2.5
null,15804,14:47:30,null,null,14:47:51,unconnected,2.5
null,15805,14:47:30,null,null,14:47:56,unconnected,2.5
null,15806,14:47:30,null,null,14:47:47,unconnected,2.5
6,15807,14:47:30,14:47:52,14:47:52,14:49:02,connected,2.5
7,15808,14:47:30,14:47:52,14:47:52,14:49:02,connected,2.5
null,15809,14:47:30,null,null,14:47:57,unconnected,2.5
null,15810,14:47:30,null,null,14:47:53,unconnected,2.5
9,15811,14:47:37,14:47:53,14:47:53,14:49:07,connected,2.5
10,15812,14:47:30,14:47:54,14:47:54,14:49:20,connected,2.5
13,15813,14:47:37,14:47:55,14:47:55,14:49:02,connected,2.5
null,15814,14:47:37,null,null,14:47:55,unconnected,2.5
null,15815,14:47:37,null,null,14:47:55,unconnected,2.5
null,15816,14:47:37,null,null,14:47:54,unconnected,2.5
14,15817,14:47:37,14:47:57,14:47:57,14:49:14,connected,2.5
null,15818,14:47:37,null,null,14:47:59,unconnected,2.5
null,15819,14:47:37,null,null,14:47:55,unconnected,2.5
null,15820,14:47:37,null,null,14:47:53,unconnected,2.5
null,15821,14:47:37,null,null,14:47:56,unconnected,2.5
null,15822,14:47:37,null,null,14:47:55,unconnected,2.5
null,15823,14:47:37,null,null,14:47:54,unconnected,2.5
null,15824,14:47:37,null,null,14:47:53,unconnected,2.5
null,15825,14:47:37,null,null,14:47:55,unconnected,2.5
null,15826,14:47:37,14:48,null,14:48:10,abandon,2.5
8,15827,14:48:03,14:48:17,14:48:17,14:49:19,connected,2.5
null,15828,14:48:03,null,null,14:48:26,unconnected,2.5
11,15829,14:48:03,14:48:19,14:48:19,14:49:16,connected,2.5
null,15830,14:48:03,null,null,14:48:18,unconnected,2.5
null,15831,14:48:03,null,null,14:48:21,unconnected,2.5
null,15832,14:48:03,null,null,14:48:23,unconnected,2.5
null,15833,14:48:13,null,null,14:48:32,unconnected,2.5
null,15834,14:48:13,null,null,14:48:28,unconnected,2.5
null,15835,14:48:03,null,null,14:48:24,unconnected,2.5
12,15836,14:48:03,14:48:30,14:48:30,14:49:37,connected,2.5
null,15837,14:48:03,null,null,14:48:24,unconnected,2.5
null,15838,14:48:13,null,null,14:48:33,unconnected,2.5
null,15839,14:48:13,null,null,14:48:31,unconnected,2.5
null,15840,14:48:13,null,null,14:48:38,unconnected,2.5
15,15841,14:48:13,14:48:33,14:48:33,14:50:20,connected,2.5
null,15842,14:47:37,14:48:01,null,14:48:11,abandon,2.5
3,15843,14:48:13,14:48:36,14:48:38,14:50:19,connected,2.5
null,15844,14:48:13,null,null,14:48:33,unconnected,2.5
null,15845,14:48:38,null,null,14:48:59,unconnected,2.5
null,15846,14:48:38,null,null,14:49:01,unconnected,2.5
1,15847,14:48:52,14:49:08,14:49:08,14:50:19,connected,2.5
null,15848,14:48:52,null,null,14:49:13,unconnected,2.5
null,15849,14:48:52,null,null,14:49:21,unconnected,2.5
null,15850,14:48:52,null,null,14:49:14,unconnected,2.5
null,15851,14:48:52,null,null,14:49:17,unconnected,2.5
null,15852,14:49:04,null,null,14:49:26,unconnected,2.5
null,15853,14:49:04,null,null,14:49:27,unconnected,2.5
2,15854,14:49:04,14:49:23,14:49:23,14:50:26,connected,2.5
null,15855,14:49:04,null,null,14:49:23,unconnected,2.5
4,15856,14:49:04,14:49:25,14:49:25,14:50:37,connected,2.5
5,15857,14:49:04,14:49:25,14:49:25,14:51:07,connected,2.5
null,15858,14:49:04,null,null,14:49:24,unconnected,2.5
null,15859,14:49:04,null,null,14:49:27,unconnected,2.5
null,15860,14:49:04,null,null,14:49:25,unconnected,2.5
null,15861,14:49:04,null,null,14:49:24,unconnected,2.5
null,15862,14:49:04,null,null,14:49:26,unconnected,2.5
null,15863,14:49:12,null,null,14:49:33,unconnected,2.5
null,15864,14:49:04,null,null,14:49:24,unconnected,2.5
null,15865,14:49:04,null,null,14:49:25,unconnected,2.5
null,15866,14:49:04,null,null,14:49:26,unconnected,2.5
null,15867,14:49:04,null,null,14:49:20,unconnected,2.5
null,15868,14:49:12,null,null,14:49:29,unconnected,2.5
null,15869,14:49:12,null,null,14:49:29,unconnected,2.5
null,15870,14:49:12,null,null,14:49:34,unconnected,2.5
null,15871,14:49:04,null,null,14:49:25,unconnected,2.5
null,15872,14:49:04,null,null,14:49:25,unconnected,2.5
null,15873,14:49:04,null,null,14:49:26,unconnected,2.5
null,15874,14:49:04,null,null,14:49:27,unconnected,2.5
null,15875,14:49:04,null,null,14:49:21,unconnected,2.5
6,15876,14:49:04,14:49:31,14:49:31,14:50:20,connected,2.5
7,15877,14:49:04,14:49:32,14:49:32,14:50:25,connected,2.5
null,15878,14:49:04,null,null,14:49:23,unconnected,2.5
null,15879,14:49:04,null,null,14:49:27,unconnected,2.5
null,15880,14:49:12,null,null,14:49:38,unconnected,2.5
null,15881,14:49:12,null,null,14:49:37,unconnected,2.5
null,15882,14:49:12,null,null,14:49:34,unconnected,2.5
null,15883,14:49:12,null,null,14:49:28,unconnected,2.5
8,15884,14:49:30,14:49:43,14:49:43,14:50:55,connected,2.5
null,15885,14:49:30,null,null,14:49:53,unconnected,2.5
null,15886,14:49:30,null,null,14:49:51,unconnected,2.5
null,15887,14:49:30,null,null,14:49:49,unconnected,2.5
null,15888,14:49:30,null,null,14:49:49,unconnected,2.5
9,15889,14:49:30,14:49:48,14:49:48,14:50:59,connected,2.5
null,15890,14:49:30,null,null,14:49:48,unconnected,2.5
null,15891,14:49:30,null,null,14:49:50,unconnected,2.5
null,15892,14:49:30,null,null,14:49:51,unconnected,2.5
10,15893,14:49:30,14:49:50,14:49:50,14:51:09,connected,2.5
null,15894,14:49:30,null,null,14:49:46,unconnected,2.5
null,15895,14:49:30,null,null,14:49:53,unconnected,2.5
null,15896,14:49:30,null,null,14:49:53,unconnected,2.5
null,15897,14:49:30,null,null,14:49:45,unconnected,2.5
null,15898,14:49:40,null,null,14:49:59,unconnected,2.5
null,15899,14:49:30,null,null,14:49:45,unconnected,2.5
11,15900,14:49:40,14:49:57,14:49:57,14:51:05,connected,2.5
null,15901,14:49:40,null,null,14:50:03,unconnected,2.5
12,15902,14:49:40,14:49:59,14:49:59,14:50:49,connected,2.5
null,15903,14:49:40,null,null,14:50:02,unconnected,2.5
null,15904,14:49:40,null,null,14:49:57,unconnected,2.5
null,15905,14:49:40,null,null,14:49:59,unconnected,2.5
null,15906,14:49:40,null,null,14:50:03,unconnected,2.5
null,15907,14:49:40,null,null,14:50:02,unconnected,2.5
13,15908,14:49:40,14:50:01,14:50:01,14:51:42,connected,2.5
14,15909,14:49:40,14:50:01,14:50:01,14:51:19,connected,2.5
null,15910,14:49:40,null,null,14:50:01,unconnected,2.5
null,15911,14:49:40,14:50:02,null,14:50:12,abandon,2.5
null,15912,14:49:40,14:50:03,null,14:50:13,abandon,2.5
null,15913,14:49:40,14:50:04,null,14:50:14,abandon,2.5
null,15914,14:49:40,14:50:05,null,14:50:15,abandon,2.5
1,15915,14:50:22,14:50:37,14:50:37,14:51:10,connected,2.5
2,15916,14:50:21,14:50:38,14:50:38,14:51:17,connected,2.5
null,15917,14:50:22,null,null,14:50:44,unconnected,2.5
null,15918,14:50:22,null,null,14:50:43,unconnected,2.5
null,15919,14:50:20,null,null,14:50:40,unconnected,2.5
3,15920,14:50:20,14:50:41,14:50:41,14:52:03,connected,2.5
6,15921,14:50:20,14:50:41,14:50:41,14:51:55,connected,2.5
null,15922,14:50:20,null,null,14:50:41,unconnected,2.5
null,15923,14:50:20,null,null,14:50:38,unconnected,2.5
7,15924,14:50:20,14:50:41,14:50:41,14:51:07,connected,2.5
null,15925,14:50:21,null,null,14:50:45,unconnected,2.5
15,15926,14:50:21,14:50:42,14:50:42,14:51:55,connected,2.5
null,15927,14:50:21,null,null,14:50:39,unconnected,2.5
null,15928,14:50:21,null,null,14:50:38,unconnected,2.5
null,15929,14:50:21,null,null,14:50:44,unconnected,2.5
null,15930,14:50:22,null,null,14:50:40,unconnected,2.5
null,15931,14:50:22,null,null,14:50:38,unconnected,2.5
null,15932,14:49:40,14:50:08,null,14:50:18,abandon,2.5
4,15933,14:50:50,14:51:01,14:51:01,14:51:51,connected,2.5
null,15934,14:50:50,null,null,14:51:10,unconnected,2.5
null,15935,14:50:50,null,null,14:51:13,unconnected,2.5
8,15936,14:50:47,14:51:06,14:51:06,14:52:21,connected,2.5
9,15937,14:50:47,14:51:06,14:51:06,14:52:10,connected,2.5
null,15938,14:50:47,null,null,14:51:11,unconnected,2.5
null,15939,14:51:01,null,null,14:51:24,unconnected,2.5
1,15940,14:51:01,14:51:16,14:51:16,14:52:28,connected,2.5
5,15941,14:50:50,14:51:17,14:51:17,14:52:23,connected,2.5
null,15942,14:51:01,null,null,14:51:30,unconnected,2.5
null,15943,14:51:01,null,null,14:51:22,unconnected,2.5
null,15944,14:51:01,null,null,14:51:20,unconnected,2.5
2,15945,14:51:01,14:51:21,14:51:21,14:52:47,connected,2.5
null,15946,14:51:01,null,null,14:51:17,unconnected,2.5
7,15947,14:51:12,14:51:23,14:51:23,14:52:35,connected,2.5
null,15948,14:51:01,null,null,14:51:22,unconnected,2.5
10,15949,14:51:01,14:51:25,14:51:25,14:52:31,connected,2.5
11,15950,14:51:01,14:51:25,14:51:25,14:52:25,connected,2.5
12,15951,14:51:12,14:51:27,14:51:27,14:52:42,connected,2.5
14,15952,14:51:12,14:51:29,14:51:29,14:52:55,connected,2.5
null,15953,14:51:12,null,null,14:51:35,unconnected,2.5
null,15954,14:51:12,null,null,14:51:31,unconnected,2.5
null,15955,14:51:12,null,null,14:51:30,unconnected,2.5
null,15956,14:51:12,null,null,14:51:30,unconnected,2.5
null,15957,14:51:12,null,null,14:51:32,unconnected,2.5
null,15958,14:51:12,null,null,14:51:33,unconnected,2.5
null,15959,14:51:12,null,null,14:51:29,unconnected,2.5
null,15960,14:51:12,14:51:30,null,14:51:40,abandon,2.5
null,15961,14:51:12,14:51:32,null,14:51:42,abandon,2.5
null,15962,14:51:12,14:51:33,null,14:51:43,abandon,2.5
null,15963,14:51:12,14:51:34,null,14:51:44,abandon,2.5
null,15964,14:51:43,null,null,14:52:01,unconnected,2.5
null,15965,14:51:43,null,null,14:52:03,unconnected,2.5
null,15966,14:51:52,null,null,14:52:14,unconnected,2.5
null,15967,14:51:12,14:51:34,null,14:51:44,abandon,2.5
null,15968,14:51:52,null,null,14:52:12,unconnected,2.5
null,15969,14:51:52,null,null,14:52:14,unconnected,2.5
3,15970,14:51:52,14:52:14,14:52:14,14:52:51,connected,2.5
null,15971,14:51:52,null,null,14:52:07,unconnected,2.5
null,15972,14:51:52,null,null,14:52:10,unconnected,2.5
null,15973,14:51:52,null,null,14:52:07,unconnected,2.5
null,15974,14:51:52,null,null,14:52:13,unconnected,2.5
null,15975,14:51:57,null,null,14:52:17,unconnected,2.5
null,15976,14:51:57,null,null,14:52:18,unconnected,2.5
null,15977,14:51:57,null,null,14:52:17,unconnected,2.5
null,15978,14:51:52,null,null,14:52:11,unconnected,2.5
null,15979,14:51:57,null,null,14:52:16,unconnected,2.5
null,15980,14:51:57,null,null,14:52:17,unconnected,2.5
null,15981,14:51:57,null,null,14:52:21,unconnected,2.5
null,15982,14:52:11,null,null,14:52:30,unconnected,2.5
4,15983,14:52:11,14:52:26,14:52:26,14:53:41,connected,2.5
null,15984,14:52:11,null,null,14:52:35,unconnected,2.5
null,15985,14:52:11,null,null,14:52:35,unconnected,2.5
6,15986,14:52:11,14:52:29,14:52:29,14:53:55,connected,2.5
null,15987,14:52:11,null,null,14:52:41,unconnected,2.5
null,15988,14:52:11,null,null,14:52:30,unconnected,2.5
null,15989,14:52:11,null,null,14:52:31,unconnected,2.5
null,15990,14:52:11,null,null,14:52:32,unconnected,2.5
null,15991,14:52:11,null,null,14:52:31,unconnected,2.5
null,15992,14:52:11,null,null,14:52:32,unconnected,2.5
null,15993,14:52:11,null,null,14:52:32,unconnected,2.5
null,15994,14:52:11,null,null,14:52:36,unconnected,2.5
null,15995,14:52:11,null,null,14:52:28,unconnected,2.5
null,15996,14:52:11,null,null,14:52:30,unconnected,2.5
1,15997,14:52:28,14:52:44,14:52:44,14:53:44,connected,2.5
null,15998,14:52:28,null,null,14:52:49,unconnected,2.5
null,15999,14:52:28,null,null,14:52:47,unconnected,2.5
null,16000,14:52:28,null,null,14:52:50,unconnected,2.5
null,16001,14:52:28,null,null,14:52:49,unconnected,2.5
null,16002,14:52:28,null,null,14:52:56,unconnected,2.5
5,16003,14:52:28,14:52:49,14:52:49,14:53:58,connected,2.5
7,16004,14:52:28,14:52:49,14:52:49,14:53:08,connected,2.5
null,16005,14:52:28,null,null,14:52:44,unconnected,2.5
8,16006,14:52:28,14:52:50,14:52:50,14:54:37,connected,2.5
null,16007,14:52:28,null,null,14:52:50,unconnected,2.5
9,16008,14:52:28,14:52:52,14:52:52,14:54:06,connected,2.5
null,16009,14:52:28,null,null,14:52:47,unconnected,2.5
10,16010,14:52:28,14:52:52,14:52:52,14:53:56,connected,2.5
11,16011,14:52:28,14:52:53,14:52:53,14:54:13,connected,2.5
null,16012,14:52:28,null,null,14:52:45,unconnected,2.5
null,16013,14:52:28,null,null,14:52:49,unconnected,2.5
null,16014,14:52:37,null,null,14:52:55,unconnected,2.5
null,16015,14:52:37,null,null,14:52:53,unconnected,2.5
null,16016,14:52:37,null,null,14:52:57,unconnected,2.5
12,16017,14:52:37,14:52:55,14:52:55,14:54:19,connected,2.5
13,16018,14:52:37,14:52:55,14:52:55,14:53:57,connected,2.5
null,16019,14:52:37,null,null,14:53,unconnected,2.5
15,16020,14:52:37,14:52:56,14:52:56,14:53:57,connected,2.5
null,16021,14:52:37,null,null,14:53:03,unconnected,3.3333333333333335
null,16022,14:52:37,null,null,14:52:53,unconnected,3.3333333333333335
null,16023,14:52:37,null,null,14:53:03,unconnected,3.3333333333333335
null,16024,14:52:37,null,null,14:52:56,unconnected,3.3333333333333335
null,16025,14:52:37,null,null,14:52:57,unconnected,3.3333333333333335
null,16026,14:52:37,null,null,14:52:56,unconnected,3.3333333333333335
null,16027,14:52:37,null,null,14:52:55,unconnected,3.3333333333333335
null,16028,14:52:37,null,null,14:52:59,unconnected,3.3333333333333335
null,16029,14:52:37,14:52:57,null,14:53:07,abandon,3.3333333333333335
null,16030,14:53:02,null,null,14:53:16,unconnected,3.3333333333333335
null,16031,14:53:02,null,null,14:53:25,unconnected,3.3333333333333335
null,16032,14:53:02,null,null,14:53:27,unconnected,3.3333333333333335
null,16033,14:53:02,null,null,14:53:23,unconnected,3.3333333333333335
null,16034,14:53:02,null,null,14:53:25,unconnected,3.3333333333333335
null,16035,14:53:02,null,null,14:53:20,unconnected,3.3333333333333335
null,16036,14:53:02,null,null,14:53:17,unconnected,3.3333333333333335
null,16037,14:53:02,null,null,14:53:19,unconnected,3.3333333333333335
null,16038,14:53:02,null,null,14:53:27,unconnected,3.3333333333333335
null,16039,14:53:02,null,null,14:53:20,unconnected,3.3333333333333335
null,16040,14:53:02,null,null,14:53:29,unconnected,3.3333333333333335
null,16041,14:53:09,null,null,14:53:31,unconnected,3.3333333333333335
null,16042,14:53:09,null,null,14:53:25,unconnected,3.3333333333333335
null,16043,14:53:09,null,null,14:53:27,unconnected,3.3333333333333335
null,16044,14:53:09,null,null,14:53:33,unconnected,3.3333333333333335
2,16045,14:53:09,14:53:30,14:53:30,14:54:34,connected,3.3333333333333335
null,16046,14:53:09,null,null,14:53:28,unconnected,3.3333333333333335
